day,Susceptible,InfectiousX,InfectiousY,InfectiousXY,StayAtHomeX,StayAtHomeY,StayAtHomeXY,StayInHospitalX,StayInHospitalY,StayInHospitalXY,StayInICUX,StayInICUY,StayInICUXY,RecoveredX,RecoveredY,RecoveredXY,DeadX,DeadY,DeadXY
127.0,135274.25292002677,0.1940525905135438,0.0,0.0,21.11202106611719,0.0,0.0,0.013190097983433319,0.0,0.0,0.06362135970664716,0.0,0.0,8820565.436161853,0.0,0.0,44138.92803325731,0.0,0.0
128.0,135274.09476563515,0.17028500798348464,0.0,0.0,18.526137244124335,0.0,0.0,0.01157511958665864,0.0,0.0,0.05593418649490081,0.0,0.0,8820568.212792233,0.0,0.0,44138.928510851794,0.0,0.0
129.0,135273.9559819844,0.14942849817591827,0.0,0.0,16.25698335362834,0.0,0.0,0.010157872663049463,0.0,0.0,0.04917408891492388,0.0,0.0,8820570.649343748,0.0,0.0,44138.9289307328,0.0,0.0
130.0,135273.83419653896,0.1311265061041662,0.0,0.0,14.265764907513345,0.0,0.0,0.008914148343967825,0.0,0.0,0.043229504007836664,0.0,0.0,8820572.787468795,0.0,0.0,44138.92929986148,0.0,0.0
131.0,135273.7273273528,0.11506614957760464,0.0,0.0,12.518439145415867,0.0,0.0,0.007822701648706682,0.0,0.0,0.03800226025995056,0.0,0.0,8820574.663718289,0.0,0.0,44138.929624361364,0.0,0.0
132.0,135273.6335474803,0.10097286965311937,0.0,0.0,10.98513302056381,0.0,0.0,0.006864888626886008,0.0,0.0,0.03340597490593019,0.0,0.0,8820576.310166426,0.0,0.0,44138.929909618564,0.0,0.0
133.0,135273.5512537417,0.08860573642401033,0.0,0.0,9.639632474008186,0.0,0.0,0.006024347922599248,0.0,0.0,0.029364642377389845,0.0,0.0,8820577.754958963,0.0,0.0,44138.93016037054,0.0,0.0
134.0,135273.47903931548,0.07775332985063856,0.0,0.0,8.458934264753005,0.0,0.0,0.005286721322343701,0.0,0.0,0.025811391194007566,0.0,0.0,8820579.022794483,0.0,0.0,44138.93038078408,0.0,0.0
135.0,135273.41566968936,0.06823012517880793,0.0,0.0,7.422852693725615,0.0,0.0,0.004639408514428448,0.0,0.0,0.022687389277391848,0.0,0.0,8820580.135346437,0.0,0.0,44138.93057452362,0.0,0.0
136.0,135273.3600615541,0.05987332112650292,0.0,0.0,6.513674497987345,0.0,0.0,0.004071351871737291,0.0,0.0,0.019940880035885757,0.0,0.0,8820581.111633841,0.0,0.0,44138.93074481182,0.0,0.0
137.0,135273.31126428474,0.05254005659540228,0.0,0.0,5.7158560151038635,0.0,0.0,0.0035728475824027563,0.0,0.0,0.017526333657995264,0.0,0.0,8820581.968346242,0.0,0.0,44138.930894483005,0.0,0.0
138.0,135273.26844368796,0.046104968310517934,0.0,0.0,5.015757440249762,0.0,0.0,0.003135379902871558,0.0,0.0,0.015403699895689033,0.0,0.0,8820582.720129045,0.0,0.0,44138.93102602937,0.0,0.0
139.0,135273.2308677434,0.04045804762338259,0.0,0.0,4.401409632768276,0.0,0.0,0.002751475702693724,0.0,0.0,0.013537750245181234,0.0,0.0,8820583.379833972,0.0,0.0,44138.93114164232,0.0,0.0
140.0,135273.1978940872,0.035502759831387135,0.0,0.0,3.8623094853823243,0.0,0.0,0.0024145768168855456,0.0,0.0,0.01189749886739672,0.0,0.0,8820583.958738614,0.0,0.0,44138.93124324895,0.0,0.0
141.0,135273.16895903315,0.031154393855862297,0.0,0.0,3.3892403575714067,0.0,0.0,0.002118928025818709,0.0,0.0,0.010455692855592582,0.0,0.0,8820584.466739321,0.0,0.0,44138.931332543594,0.0,0.0
142.0,135273.14356793507,0.027338614061220616,0.0,0.0,2.9741145031369856,0.0,0.0,0.0018594787494640216,0.0,0.0,0.00918836357342997,0.0,0.0,8820584.912520377,0.0,0.0,44138.931411015896,0.0,0.0
143.0,135273.1212867309,0.023990189454397595,0.0,0.0,2.6098347980024004,0.0,0.0,0.0016317967770260514,0.0,0.0,0.008074431770699433,0.0,0.0,8820585.303702382,0.0,0.0,44138.931479975734,0.0,0.0
144.0,135273.10173452168,0.02105187853715678,0.0,0.0,2.290173404260851,0.0,0.0,0.0014319925585426611,0.0,0.0,0.007095360051405818,0.0,0.0,8820585.646972554,0.0,0.0,44138.93154057461,0.0,0.0
145.0,135273.08457706164,0.018473450745473245,0.0,0.0,2.009665296036524,0.0,0.0,0.0012566527654003915,0.0,0.0,0.006234847033704951,0.0,0.0,8820585.948199177,0.0,0.0,44138.93159382463,0.0,0.0
